,class_label,class_name,x_center,y_center,width,height,image_path,label_path
6722,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04466_png_yellow_cone_6.png,./data/labels/amz_04466_png_yellow_cone_6.txt
6723,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04466_png_yellow_cone_10.png,./data/labels/amz_04466_png_yellow_cone_10.txt
6724,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04466_png_yellow_cone_11.png,./data/labels/amz_04466_png_yellow_cone_11.txt
6725,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_04467_png_blue_cone_5.png,./data/labels/amz_04467_png_blue_cone_5.txt
6726,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04467_png_yellow_cone_6.png,./data/labels/amz_04467_png_yellow_cone_6.txt
6727,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04467_png_yellow_cone_8.png,./data/labels/amz_04467_png_yellow_cone_8.txt
6728,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04467_png_yellow_cone_10.png,./data/labels/amz_04467_png_yellow_cone_10.txt
6729,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04467_png_yellow_cone_11.png,./data/labels/amz_04467_png_yellow_cone_11.txt
6730,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04469_png_yellow_cone_6.png,./data/labels/amz_04469_png_yellow_cone_6.txt
6731,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04469_png_yellow_cone_7.png,./data/labels/amz_04469_png_yellow_cone_7.txt
6732,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04469_png_yellow_cone_9.png,./data/labels/amz_04469_png_yellow_cone_9.txt
6733,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04469_png_yellow_cone_11.png,./data/labels/amz_04469_png_yellow_cone_11.txt
6734,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04472_png_yellow_cone_10.png,./data/labels/amz_04472_png_yellow_cone_10.txt
6735,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04472_png_yellow_cone_11.png,./data/labels/amz_04472_png_yellow_cone_11.txt
6736,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04472_png_yellow_cone_15.png,./data/labels/amz_04472_png_yellow_cone_15.txt
6737,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04474_png_yellow_cone_9.png,./data/labels/amz_04474_png_yellow_cone_9.txt
6738,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04474_png_yellow_cone_11.png,./data/labels/amz_04474_png_yellow_cone_11.txt
6739,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_04474_png_yellow_cone_16.png,./data/labels/amz_04474_png_yellow_cone_16.txt
6740,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/bme_00005_jpg_blue_cone_7.jpg,./data/labels/bme_00005_jpg_blue_cone_7.txt
6741,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/bme_00005_jpg_unknown_cone_9.jpg,./data/labels/bme_00005_jpg_unknown_cone_9.txt
6742,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/bme_00021_jpg_yellow_cone_1.jpg,./data/labels/bme_00021_jpg_yellow_cone_1.txt
6743,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00038_jpg_large_orange_cone_0.jpg,./data/labels/bme_00038_jpg_large_orange_cone_0.txt
6744,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00038_jpg_large_orange_cone_1.jpg,./data/labels/bme_00038_jpg_large_orange_cone_1.txt
6745,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00038_jpg_large_orange_cone_3.jpg,./data/labels/bme_00038_jpg_large_orange_cone_3.txt
6746,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00038_jpg_orange_cone_4.jpg,./data/labels/bme_00038_jpg_orange_cone_4.txt
6747,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00038_jpg_orange_cone_5.jpg,./data/labels/bme_00038_jpg_orange_cone_5.txt
6748,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00038_jpg_orange_cone_6.jpg,./data/labels/bme_00038_jpg_orange_cone_6.txt
6749,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00172_jpg_large_orange_cone_1.jpg,./data/labels/bme_00172_jpg_large_orange_cone_1.txt
6750,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00172_jpg_large_orange_cone_2.jpg,./data/labels/bme_00172_jpg_large_orange_cone_2.txt
6751,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00172_jpg_large_orange_cone_3.jpg,./data/labels/bme_00172_jpg_large_orange_cone_3.txt
6752,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00172_jpg_large_orange_cone_4.jpg,./data/labels/bme_00172_jpg_large_orange_cone_4.txt
6753,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00172_jpg_orange_cone_5.jpg,./data/labels/bme_00172_jpg_orange_cone_5.txt
6754,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00172_jpg_orange_cone_6.jpg,./data/labels/bme_00172_jpg_orange_cone_6.txt
6755,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00296_jpg_large_orange_cone_0.jpg,./data/labels/bme_00296_jpg_large_orange_cone_0.txt
6756,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00296_jpg_large_orange_cone_1.jpg,./data/labels/bme_00296_jpg_large_orange_cone_1.txt
6757,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00296_jpg_orange_cone_2.jpg,./data/labels/bme_00296_jpg_orange_cone_2.txt
6758,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00296_jpg_orange_cone_3.jpg,./data/labels/bme_00296_jpg_orange_cone_3.txt
6759,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00552_jpg_large_orange_cone_26.jpg,./data/labels/bme_00552_jpg_large_orange_cone_26.txt
6760,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00552_jpg_large_orange_cone_27.jpg,./data/labels/bme_00552_jpg_large_orange_cone_27.txt
6761,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/bme_00557_jpg_blue_cone_0.jpg,./data/labels/bme_00557_jpg_blue_cone_0.txt
6762,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00557_jpg_large_orange_cone_1.jpg,./data/labels/bme_00557_jpg_large_orange_cone_1.txt
6763,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00557_jpg_large_orange_cone_2.jpg,./data/labels/bme_00557_jpg_large_orange_cone_2.txt
6764,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00557_jpg_large_orange_cone_3.jpg,./data/labels/bme_00557_jpg_large_orange_cone_3.txt
6765,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00557_jpg_large_orange_cone_4.jpg,./data/labels/bme_00557_jpg_large_orange_cone_4.txt
6766,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00557_jpg_orange_cone_5.jpg,./data/labels/bme_00557_jpg_orange_cone_5.txt
6767,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00557_jpg_orange_cone_6.jpg,./data/labels/bme_00557_jpg_orange_cone_6.txt
6768,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00557_jpg_orange_cone_11.jpg,./data/labels/bme_00557_jpg_orange_cone_11.txt
6769,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00557_jpg_orange_cone_12.jpg,./data/labels/bme_00557_jpg_orange_cone_12.txt
6770,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/bme_00670_jpg_blue_cone_8.jpg,./data/labels/bme_00670_jpg_blue_cone_8.txt
6771,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00689_jpg_large_orange_cone_2.jpg,./data/labels/bme_00689_jpg_large_orange_cone_2.txt
6772,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00689_jpg_large_orange_cone_3.jpg,./data/labels/bme_00689_jpg_large_orange_cone_3.txt
6773,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00689_jpg_orange_cone_5.jpg,./data/labels/bme_00689_jpg_orange_cone_5.txt
6774,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00689_jpg_orange_cone_6.jpg,./data/labels/bme_00689_jpg_orange_cone_6.txt
6775,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00689_jpg_orange_cone_8.jpg,./data/labels/bme_00689_jpg_orange_cone_8.txt
6776,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00689_jpg_orange_cone_10.jpg,./data/labels/bme_00689_jpg_orange_cone_10.txt
6777,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00744_jpg_large_orange_cone_0.jpg,./data/labels/bme_00744_jpg_large_orange_cone_0.txt
6778,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00894_jpg_orange_cone_0.jpg,./data/labels/bme_00894_jpg_orange_cone_0.txt
6779,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00894_jpg_orange_cone_2.jpg,./data/labels/bme_00894_jpg_orange_cone_2.txt
6780,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00894_jpg_orange_cone_3.jpg,./data/labels/bme_00894_jpg_orange_cone_3.txt
6781,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/bme_00897_jpg_blue_cone_0.jpg,./data/labels/bme_00897_jpg_blue_cone_0.txt
6782,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_00897_jpg_orange_cone_1.jpg,./data/labels/bme_00897_jpg_orange_cone_1.txt
6783,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/bme_00897_jpg_yellow_cone_2.jpg,./data/labels/bme_00897_jpg_yellow_cone_2.txt
6784,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/bme_00897_jpg_yellow_cone_3.jpg,./data/labels/bme_00897_jpg_yellow_cone_3.txt
6785,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/bme_00922_jpg_blue_cone_4.jpg,./data/labels/bme_00922_jpg_blue_cone_4.txt
6786,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/bme_00922_jpg_yellow_cone_21.jpg,./data/labels/bme_00922_jpg_yellow_cone_21.txt
6787,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/bme_00954_jpg_blue_cone_1.jpg,./data/labels/bme_00954_jpg_blue_cone_1.txt
6788,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/bme_01031_jpg_blue_cone_6.jpg,./data/labels/bme_01031_jpg_blue_cone_6.txt
6789,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/bme_01031_jpg_yellow_cone_15.jpg,./data/labels/bme_01031_jpg_yellow_cone_15.txt
6790,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_large_orange_cone_2.jpg,./data/labels/bme_01065_jpg_large_orange_cone_2.txt
6791,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_large_orange_cone_3.jpg,./data/labels/bme_01065_jpg_large_orange_cone_3.txt
6792,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_large_orange_cone_4.jpg,./data/labels/bme_01065_jpg_large_orange_cone_4.txt
6793,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_orange_cone_6.jpg,./data/labels/bme_01065_jpg_orange_cone_6.txt
6794,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_orange_cone_7.jpg,./data/labels/bme_01065_jpg_orange_cone_7.txt
6795,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_orange_cone_8.jpg,./data/labels/bme_01065_jpg_orange_cone_8.txt
6796,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_orange_cone_10.jpg,./data/labels/bme_01065_jpg_orange_cone_10.txt
6797,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_orange_cone_11.jpg,./data/labels/bme_01065_jpg_orange_cone_11.txt
6798,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_orange_cone_12.jpg,./data/labels/bme_01065_jpg_orange_cone_12.txt
6799,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01065_jpg_orange_cone_14.jpg,./data/labels/bme_01065_jpg_orange_cone_14.txt
6800,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/bme_01144_jpg_blue_cone_7.jpg,./data/labels/bme_01144_jpg_blue_cone_7.txt
6801,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/bme_01144_jpg_blue_cone_8.jpg,./data/labels/bme_01144_jpg_blue_cone_8.txt
6802,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/bme_01144_jpg_yellow_cone_53.jpg,./data/labels/bme_01144_jpg_yellow_cone_53.txt
6803,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/bme_01259_jpg_large_orange_cone_2.jpg,./data/labels/bme_01259_jpg_large_orange_cone_2.txt
6804,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00031_png_yellow_cone_1.png,./data/labels/dhen_00031_png_yellow_cone_1.txt
6805,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00031_png_yellow_cone_2.png,./data/labels/dhen_00031_png_yellow_cone_2.txt
6806,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00031_png_yellow_cone_3.png,./data/labels/dhen_00031_png_yellow_cone_3.txt
6807,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00032_png_blue_cone_0.png,./data/labels/dhen_00032_png_blue_cone_0.txt
6808,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00032_png_yellow_cone_1.png,./data/labels/dhen_00032_png_yellow_cone_1.txt
6809,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00032_png_yellow_cone_2.png,./data/labels/dhen_00032_png_yellow_cone_2.txt
6810,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00032_png_yellow_cone_3.png,./data/labels/dhen_00032_png_yellow_cone_3.txt
6811,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00039_png_blue_cone_0.png,./data/labels/dhen_00039_png_blue_cone_0.txt
6812,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00039_png_yellow_cone_8.png,./data/labels/dhen_00039_png_yellow_cone_8.txt
6813,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00039_png_yellow_cone_9.png,./data/labels/dhen_00039_png_yellow_cone_9.txt
6814,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00070_png_blue_cone_0.png,./data/labels/dhen_00070_png_blue_cone_0.txt
6815,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00070_png_yellow_cone_4.png,./data/labels/dhen_00070_png_yellow_cone_4.txt
6816,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00073_png_blue_cone_0.png,./data/labels/dhen_00073_png_blue_cone_0.txt
6817,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00079_png_blue_cone_0.png,./data/labels/dhen_00079_png_blue_cone_0.txt
6818,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00079_png_yellow_cone_6.png,./data/labels/dhen_00079_png_yellow_cone_6.txt
6819,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00088_png_blue_cone_4.png,./data/labels/dhen_00088_png_blue_cone_4.txt
6820,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00088_png_yellow_cone_7.png,./data/labels/dhen_00088_png_yellow_cone_7.txt
6821,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00088_png_yellow_cone_8.png,./data/labels/dhen_00088_png_yellow_cone_8.txt
6822,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00091_png_blue_cone_0.png,./data/labels/dhen_00091_png_blue_cone_0.txt
6823,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00091_png_yellow_cone_14.png,./data/labels/dhen_00091_png_yellow_cone_14.txt
6824,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00099_png_blue_cone_5.png,./data/labels/dhen_00099_png_blue_cone_5.txt
6825,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00099_png_blue_cone_6.png,./data/labels/dhen_00099_png_blue_cone_6.txt
6826,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00099_png_yellow_cone_17.png,./data/labels/dhen_00099_png_yellow_cone_17.txt
6827,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00107_png_blue_cone_0.png,./data/labels/dhen_00107_png_blue_cone_0.txt
6828,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00107_png_yellow_cone_27.png,./data/labels/dhen_00107_png_yellow_cone_27.txt
6829,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00121_png_yellow_cone_6.png,./data/labels/dhen_00121_png_yellow_cone_6.txt
6830,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00145_png_orange_cone_10.png,./data/labels/dhen_00145_png_orange_cone_10.txt
6831,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00145_png_orange_cone_11.png,./data/labels/dhen_00145_png_orange_cone_11.txt
6832,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00159_png_blue_cone_0.png,./data/labels/dhen_00159_png_blue_cone_0.txt
6833,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00159_png_yellow_cone_15.png,./data/labels/dhen_00159_png_yellow_cone_15.txt
6834,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00162_png_blue_cone_0.png,./data/labels/dhen_00162_png_blue_cone_0.txt
6835,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00162_png_yellow_cone_14.png,./data/labels/dhen_00162_png_yellow_cone_14.txt
6836,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00166_png_orange_cone_0.png,./data/labels/dhen_00166_png_orange_cone_0.txt
6837,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00166_png_orange_cone_1.png,./data/labels/dhen_00166_png_orange_cone_1.txt
6838,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00166_png_orange_cone_2.png,./data/labels/dhen_00166_png_orange_cone_2.txt
6839,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/dhen_00166_png_orange_cone_3.png,./data/labels/dhen_00166_png_orange_cone_3.txt
6840,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/eco_00005_png_orange_cone_0.png,./data/labels/eco_00005_png_orange_cone_0.txt
6841,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/eco_00015_png_large_orange_cone_22.png,./data/labels/eco_00015_png_large_orange_cone_22.txt
6842,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/eco_00017_png_large_orange_cone_21.png,./data/labels/eco_00017_png_large_orange_cone_21.txt
6843,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/eco_00017_png_orange_cone_36.png,./data/labels/eco_00017_png_orange_cone_36.txt
6844,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/eco_00017_png_yellow_cone_55.png,./data/labels/eco_00017_png_yellow_cone_55.txt
6845,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/eco_00087_png_yellow_cone_0.png,./data/labels/eco_00087_png_yellow_cone_0.txt
6846,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/eco_00095_png_orange_cone_0.png,./data/labels/eco_00095_png_orange_cone_0.txt
6847,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/eco_00168_png_blue_cone_0.png,./data/labels/eco_00168_png_blue_cone_0.txt
6848,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/eco_00188_png_large_orange_cone_22.png,./data/labels/eco_00188_png_large_orange_cone_22.txt
6849,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/eco_00190_png_blue_cone_3.png,./data/labels/eco_00190_png_blue_cone_3.txt
6850,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/eco_00205_png_yellow_cone_9.png,./data/labels/eco_00205_png_yellow_cone_9.txt
6851,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/eco_00239_png_yellow_cone_0.png,./data/labels/eco_00239_png_yellow_cone_0.txt
6852,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/eco_00244_png_blue_cone_0.png,./data/labels/eco_00244_png_blue_cone_0.txt
6853,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/eco_00275_png_large_orange_cone_12.png,./data/labels/eco_00275_png_large_orange_cone_12.txt
6854,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/eco_00279_png_blue_cone_0.png,./data/labels/eco_00279_png_blue_cone_0.txt
6855,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/eco_00299_png_yellow_cone_16.png,./data/labels/eco_00299_png_yellow_cone_16.txt
6856,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00021_png_yellow_cone_7.png,./data/labels/ecurieaix_00021_png_yellow_cone_7.txt
6857,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00023_png_yellow_cone_7.png,./data/labels/ecurieaix_00023_png_yellow_cone_7.txt
6858,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00028_png_yellow_cone_0.png,./data/labels/ecurieaix_00028_png_yellow_cone_0.txt
6859,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00041_png_orange_cone_0.png,./data/labels/ecurieaix_00041_png_orange_cone_0.txt
6860,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00041_png_yellow_cone_1.png,./data/labels/ecurieaix_00041_png_yellow_cone_1.txt
6861,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00043_png_blue_cone_0.png,./data/labels/ecurieaix_00043_png_blue_cone_0.txt
6862,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00043_png_orange_cone_1.png,./data/labels/ecurieaix_00043_png_orange_cone_1.txt
6863,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00043_png_yellow_cone_2.png,./data/labels/ecurieaix_00043_png_yellow_cone_2.txt
6864,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00053_png_blue_cone_0.png,./data/labels/ecurieaix_00053_png_blue_cone_0.txt
6865,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00053_png_orange_cone_1.png,./data/labels/ecurieaix_00053_png_orange_cone_1.txt
6866,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00053_png_yellow_cone_2.png,./data/labels/ecurieaix_00053_png_yellow_cone_2.txt
6867,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00059_png_blue_cone_0.png,./data/labels/ecurieaix_00059_png_blue_cone_0.txt
6868,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00061_png_blue_cone_0.png,./data/labels/ecurieaix_00061_png_blue_cone_0.txt
6869,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00064_png_blue_cone_7.png,./data/labels/ecurieaix_00064_png_blue_cone_7.txt
6870,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00064_png_blue_cone_8.png,./data/labels/ecurieaix_00064_png_blue_cone_8.txt
6871,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00072_png_blue_cone_1.png,./data/labels/ecurieaix_00072_png_blue_cone_1.txt
6872,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00081_png_blue_cone_6.png,./data/labels/ecurieaix_00081_png_blue_cone_6.txt
6873,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00088_png_yellow_cone_7.png,./data/labels/ecurieaix_00088_png_yellow_cone_7.txt
6874,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00105_png_yellow_cone_6.png,./data/labels/ecurieaix_00105_png_yellow_cone_6.txt
6875,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00108_png_yellow_cone_12.png,./data/labels/ecurieaix_00108_png_yellow_cone_12.txt
6876,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00111_png_blue_cone_0.png,./data/labels/ecurieaix_00111_png_blue_cone_0.txt
6877,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00111_png_orange_cone_1.png,./data/labels/ecurieaix_00111_png_orange_cone_1.txt
6878,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00111_png_yellow_cone_2.png,./data/labels/ecurieaix_00111_png_yellow_cone_2.txt
6879,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00121_png_yellow_cone_21.png,./data/labels/ecurieaix_00121_png_yellow_cone_21.txt
6880,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00121_png_yellow_cone_22.png,./data/labels/ecurieaix_00121_png_yellow_cone_22.txt
6881,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00134_png_blue_cone_0.png,./data/labels/ecurieaix_00134_png_blue_cone_0.txt
6882,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00134_png_blue_cone_1.png,./data/labels/ecurieaix_00134_png_blue_cone_1.txt
6883,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00139_png_blue_cone_1.png,./data/labels/ecurieaix_00139_png_blue_cone_1.txt
6884,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00167_png_blue_cone_0.png,./data/labels/ecurieaix_00167_png_blue_cone_0.txt
6885,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00175_png_yellow_cone_25.png,./data/labels/ecurieaix_00175_png_yellow_cone_25.txt
6886,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00177_png_yellow_cone_8.png,./data/labels/ecurieaix_00177_png_yellow_cone_8.txt
6887,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00178_png_yellow_cone_11.png,./data/labels/ecurieaix_00178_png_yellow_cone_11.txt
6888,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00190_png_orange_cone_0.png,./data/labels/ecurieaix_00190_png_orange_cone_0.txt
6889,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00190_png_yellow_cone_1.png,./data/labels/ecurieaix_00190_png_yellow_cone_1.txt
6890,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00192_png_blue_cone_10.png,./data/labels/ecurieaix_00192_png_blue_cone_10.txt
6891,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00192_png_yellow_cone_20.png,./data/labels/ecurieaix_00192_png_yellow_cone_20.txt
6892,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/ecurieaix_00202_png_blue_cone_0.png,./data/labels/ecurieaix_00202_png_blue_cone_0.txt
